phecode,rank,description,group,cases,ctrls,total,case_p,LR_AUCROC,RF_AUCROC,XGB_AUCROC,P2V_AUCROC,WP2V_AUCROC,LR_F1,RF_F1,XGB_F1,P2V_F1,WP2V_F1,LR_AUCPR,RF_AUCPR,XGB_AUCPR,P2V_AUCPR,WP2V_AUCPR
phecode_972,370,Poisoning by agents primarily affecting the cardiovascular system,injuries & poisonings,76,6564,6640,0.01144578313253012,0.5749623143782674,0.5875541229673819,0.6227508900221302,0.6323382725552456,0.6597325122678726,0.05942101865826289,0.042610526710788466,0.05466058050983649,0.05293720765173064,0.0765860203041783,0.018492986496601152,0.015692974228054577,0.022192013166706645,0.02025370722223987,0.032161013785460026
phecode_818.1,371,Subdural hemorrhage (injury),injuries & poisonings,84,7291,7375,0.01138983050847457,0.811319645795784,0.7861132878823498,0.8120177363320534,0.8175711151163702,0.8341215421988872,0.35847320385044457,0.37264426499029585,0.378582204465975,0.19785033853370732,0.3898323843220341,0.18213997573019497,0.23833666934527234,0.23786202261898726,0.12084098541153449,0.24376498140407835
phecode_172.1,372,"Melanomas of skin, dx or hx",neoplasms,83,7292,7375,0.01125423728813559,0.906130985032521,0.9100266436799624,0.9203967818614006,0.7530352898153228,0.8560457644385236,0.7337188402009722,0.7264884515616212,0.7764606048432464,0.2011405445121227,0.6411264524265274,0.6559778898900414,0.6868829860707415,0.7294131120034532,0.0898960497684618,0.5099708313089332
phecode_261,373,Vitamin deficiency,endocrine/metabolic,79,6973,7052,0.01120249574588769,0.6841622454832234,0.6971852595354172,0.7219834384858045,0.5816410954975624,0.66938772583883,0.1931666422921276,0.2064663157529217,0.2438791111592222,0.07810229748980686,0.1951618468081051,0.10350340544443501,0.0902141567155579,0.11470961574840549,0.02651577236655284,0.10647491858015787
phecode_594,374,Urinary calculus,genitourinary,83,7347,7430,0.01117092866756393,0.6818133214091298,0.6798523083702724,0.6989741296627524,0.602780802032299,0.6781631542110584,0.21488720897781435,0.1748525118402728,0.26414621204317634,0.047626867429150635,0.17721777073232176,0.10205590612046352,0.075547605307335855,0.12353853560185307,0.01856104136340656,0.059756948443733804
phecode_367,375,Disorders of refraction and accommodation; blindness and low vision,sense organs,83,7392,7475,0.01110367892976588,0.7574997423211709,0.7980519480519481,0.8065154091939806,0.6297477324263039,0.7548623995052566,0.3696140247524816,0.4007899051788961,0.4439178060019039,0.058755215033583885,0.2459957538867699,0.23229220425698324,0.2151213006402586,0.27781655409391565,0.020511124551238588,0.14109018194088266
phecode_958,376,Certain early complications of trauma or procedure,injuries & poisonings,83,7392,7475,0.01110367892976588,0.5533781694495981,0.5674300401978973,0.6094964311482168,0.6263534580498866,0.6275870954442383,0.047791873414953216,0.047625369857023626,0.05695747050412295,0.07974156617713053,0.08886763093840908,0.016292417955569034,0.017117547799997645,0.02016138943831176,0.026468808436807906,0.03337531004654833
phecode_367.9,377,Blindness and low vision,sense organs,83,7392,7475,0.01110367892976588,0.7574997423211709,0.7980519480519481,0.8065154091939806,0.6315334467120182,0.7539534374355803,0.3696140247524816,0.4007899051788961,0.4439178060019039,0.05956900571622927,0.2570386535483547,0.23229220425698324,0.2151213006402586,0.27781655409391565,0.02063352130388066,0.13904342068492762
phecode_189.2,378,Cancer of bladder,neoplasms,81,7254,7335,0.01104294478527607,0.8260717383848777,0.8205225712306751,0.8290870638234918,0.7492841628168143,0.8654885109645142,0.5986083903064503,0.647144595514871,0.6434260830804331,0.08178913221129344,0.5544525453503746,0.4375826451766055,0.5147784995886083,0.5068171152128731,0.035628357314171695,0.40726607731343245
phecode_789,379,Nausea and vomiting,symptoms,82,7393,7475,0.01096989966555184,0.570229982121298,0.5233155425955125,0.5834140403887134,0.6470044927660529,0.6813540312844297,0.060494655456280126,0.031869028981149565,0.0475521835974849,0.06784801749431325,0.09382211417118375,0.020872233991831253,0.012811265883939079,0.017774213600500282,0.023249937028617045,0.03254742964125284
phecode_356,380,Hereditary and idiopathic peripheral neuropathy,neurological,81,7312,7393,0.01095631002299472,0.6350776538399957,0.6513706169610931,0.6760086993648929,0.5885927576453007,0.6683834124993329,0.15666160191037168,0.0873738748171789,0.15054925663079166,0.057353672225929964,0.15491972301247234,0.06315277713013748,0.0287392898597513,0.051474768426502795,0.0174269488968993,0.07643904589189145
phecode_191,381,Manlignant and unknown neoplasms of brain and nervous system,neoplasms,81,7360,7441,0.01088563365139094,0.9264282873806999,0.9130199496288441,0.9230547454931071,0.8826709968186638,0.9391788176033934,0.718924310156297,0.7505322365145497,0.7447249457332135,0.2376262859101459,0.6211220489727718,0.6532803310884878,0.6661852310275486,0.6750675577048536,0.12789082374096625,0.550433783006041
phecode_070.2,382,Viral hepatitis B,infectious diseases,75,6821,6896,0.01087587006960556,0.8526099770093659,0.914001141816723,0.8976291873042325,0.836336774213458,0.9203775710163712,0.5884442082498349,0.5929741478622491,0.6231254903388542,0.16169940183218365,0.551359833203827,0.4637698798227877,0.5577451207833302,0.507327412070834,0.08259693732593944,0.4667854313300827
phecode_859,383,Complication due to other implant and internal device,injuries & poisonings,72,6592,6664,0.01080432172869147,0.6028207591693635,0.6708101570927724,0.6487189859762675,0.696191511596548,0.7076784991909385,0.07693671197059998,0.0817037051073558,0.07673429907429784,0.09046942847450413,0.12357513679336786,0.025699970618349645,0.026828167235394752,0.027407594390233173,0.03374710651140299,0.048373988910463975
phecode_189.21,384,Malignant neoplasm of bladder,neoplasms,79,7254,7333,0.01077321696440747,0.8402767438654536,0.848205817480011,0.8451437138130686,0.748744141163496,0.8627253928866833,0.6313164146780118,0.6531752216961872,0.6338166976280215,0.07732280625352195,0.5419299071908202,0.4455260993269359,0.5465210129636401,0.5130111805421342,0.031395529191478276,0.4000483572714513
phecode_292.1,385,Aphasia/speech disturbance,mental disorders,72,6630,6702,0.01074306177260519,0.6272796212502094,0.574606167253226,0.631291687615217,0.7350963633316575,0.735330987095693,0.0832547169676799,0.05173653447939262,0.060512539813227136,0.10394539412374806,0.14925648883605763,0.027817588364673965,0.02190493743330331,0.024953792972879973,0.04010535312622738,0.07654851662536216
phecode_720,386,Spinal stenosis,musculoskeletal,79,7276,7355,0.01074099252209381,0.6840296866410116,0.6806920010995052,0.7055366959868059,0.6171007421660253,0.6798233919736119,0.21659152216168426,0.15306913111319015,0.23778166333163206,0.06051181478853459,0.25775151678753994,0.09200466362171934,0.0558418998670243,0.10463482684127148,0.020664222742694825,0.1388336326551541
phecode_555.2,387,Ulcerative colitis,digestive,71,6589,6660,0.01066066066066066,0.7993285280728376,0.8291013319844883,0.8160373461473613,0.645233518799528,0.7930804248861911,0.47673657075418757,0.5451524374701701,0.5571369096236164,0.06215592378800057,0.33088319088438245,0.33445428138988303,0.43656892466027547,0.40496609016021584,0.022365713322627084,0.24441804692434577
phecode_577.2,388,Chronic pancreatitis,digestive,78,7271,7349,0.01061368893727037,0.7944444444444445,0.8774184790273899,0.8574701700939324,0.7876978082423627,0.8456947617838707,0.4386958398210621,0.37719123719190734,0.44247408921875647,0.12872539464091248,0.37460828778202426,0.3338683795949004,0.25273510679326144,0.3700823855581427,0.05126264949558958,0.24504647644936026
phecode_580.1,389,Glomerulonephritis,genitourinary,45,4201,4246,0.01059821008007536,0.7752726444964095,0.7802537094137367,0.8099735115783374,0.7523415350868117,0.8056929412495085,0.40070217159542176,0.45700293753865184,0.3858999361034728,0.2950037882014626,0.4607051572369762,0.3154397306672092,0.37063182632613634,0.29929892046321016,0.17404784338377072,0.36330712158278256
phecode_800,390,Fracture of lower limb,injuries & poisonings,77,7274,7351,0.01047476533804924,0.546128465979992,0.6144413189230347,0.635400759995206,0.5296828183273056,0.5645178119470119,0.07466491634410358,0.08252634783712574,0.07411594584835557,0.10424366935453044,0.1484743239623925,0.020154669904221795,0.02652698255185473,0.02743909965262508,0.03236139910033835,0.0429206178489237
phecode_315,391,Develomental delays and disorders,mental disorders,78,7377,7455,0.01046277665995975,0.7676988413231297,0.8175918009883854,0.7831467078146395,0.6870738369789603,0.7885835227391205,0.5273024137674809,0.5676156940935572,0.5787421889991347,0.07041661661452618,0.3739619183741669,0.4144336667965293,0.3659755088793729,0.37194888101945145,0.02954899642111519,0.26019584072874546
phecode_411.9,392,Other acute and subacute forms of ischemic heart disease,circulatory system,50,4746,4796,0.0104253544620517,0.7176418036241045,0.6358676780446693,0.7485233881163085,0.7085073746312684,0.7318516645596291,0.1263474754748266,0.11376326867159599,0.1450915190179896,0.097671194223374,0.14527167151217335,0.053892405423906733,0.036874142513717206,0.0592710404245237,0.03410729817416054,0.07096795654823033
phecode_473,393,Diseases of the larynx and vocal cords,respiratory,75,7129,7204,0.01041088284286507,0.7020609729091312,0.7143563150513029,0.7034531630619325,0.7142991068133167,0.7543212519376984,0.20685026189373176,0.20255904529414834,0.2158102786426477,0.10426711563680377,0.2537946797081142,0.11510977821602122,0.10961307567029918,0.11905155923241366,0.052246850832646255,0.15100037144579787
phecode_191.1,394,Cancer of brain and nervous system,neoplasms,77,7360,7437,0.01035363721930886,0.9314551978818283,0.9270119147157191,0.9386204013377926,0.8795784559643255,0.9380107302118171,0.7229878883318449,0.7680177262939052,0.7418190408641914,0.22592060920069906,0.644092291376185,0.6427389604946153,0.6766911942771612,0.6640858663691231,0.10730089655529301,0.5688996254084213
phecode_860,395,Bone marrow or stem cell transplant,neoplasms,77,7398,7475,0.0103010033444816,0.9593920047691337,0.9595687677196193,0.9652095854042326,0.8903466633393641,0.9659221827105038,0.726758176805142,0.6520247881804638,0.7732917552888136,0.35956313154218456,0.5921390266789521,0.7077208600157117,0.568739355154178,0.7327141048321085,0.2268059724351884,0.55672775804754
phecode_275.53,396,Disorders of phosphorus metabolism,endocrine/metabolic,75,7220,7295,0.01028101439342015,0.4701545414783496,0.5882369878991106,0.5226184575010935,0.6964156582592215,0.7007362589298731,0.0376930931543874,0.056003227419197,0.03871031418220444,0.047854402026530136,0.04922778705825513,0.011667643918196738,0.0183983824811254,0.012997879453125749,0.019623298081042857,0.02019244111430955
phecode_747.11,397,Cardiac shunt/ heart septal defect,congenital anomalies,75,7344,7419,0.01010917913465426,0.6888939055154225,0.6722498136681574,0.7071698343079923,0.6188496158697397,0.7299764935213852,0.28415538762996084,0.20647448077179975,0.26310500866263165,0.12494441650680085,0.2678088907123988,0.1384738414637114,0.08295320243573631,0.15412555607819733,0.05394051603116441,0.1679940181006669
phecode_281,398,Other deficiency anemia,hematopoietic,49,4800,4849,0.01010517632501546,0.6305308333333333,0.6849675000000001,0.6818883333333333,0.634655,0.6975516666666667,0.16902714875839178,0.15527997538167218,0.15832510142848655,0.05643188849189283,0.14109649692501225,0.07914951815771845,0.07232858311353552,0.07047963930755685,0.01865422771122115,0.054312524289405716
phecode_979,399,Adverse drug events and drug allergies,injuries & poisonings,67,6564,6631,0.01010405670336299,0.46659407821629567,0.5508060902606015,0.5128902749399578,0.5332804602645446,0.546709323583181,0.026514722060186888,0.0604367842623259,0.03199630082403877,0.048798816459260534,0.0546618189503776,0.010190243974497313,0.024920819809012135,0.011790448715407846,0.018888551062715905,0.01585791425892828
phecode_191.11,400,Cancer of brain,neoplasms,75,7360,7435,0.01008742434431741,0.9296942934782608,0.9357197511441648,0.9335111556064073,0.9025471967963385,0.951224971395881,0.7428561561551696,0.7627409925144145,0.750141819140003,0.26268819900955975,0.6552255161159928,0.6805874734288231,0.6881672211667349,0.6688924912523834,0.13853975298164212,0.5934689749184527
phecode_505,401,Other pulmonary inflamation or edema,respiratory,47,4623,4670,0.01006423982869379,0.5795811707035755,0.5896914648212226,0.5960216623414071,0.6932976499423299,0.7176740916955017,0.04555892529682253,0.053702149359520876,0.041636546022243565,0.0683390197391548,0.08867038853465625,0.01749007944899523,0.017295114231274628,0.015047330292296284,0.023857322285378815,0.02917425623790478
phecode_819,402,Skull and face fracture and other intercranial injury,injuries & poisonings,74,7291,7365,0.01004752206381534,0.8329201939185483,0.8296011178485122,0.8493417443774,0.8550199404011801,0.8469377770529718,0.3677883313733638,0.2973140441854977,0.4169124570680128,0.24022814686598648,0.33202486623953376,0.23617605354943072,0.19640454526902262,0.27472231635845207,0.12987989971454447,0.18197437543032752
phecode_513,403,Respiratory abnormalities,respiratory,75,7400,7475,0.01003344481605351,0.600349573257468,0.6254466571834993,0.6451902560455192,0.6776507823613087,0.6748634423897582,0.1357021667915508,0.1565379504824138,0.16306999530819152,0.13261114437854266,0.16471017313909414,0.06690414581992134,0.07036297780104911,0.08040538602801255,0.04752362258289611,0.07752140421701358
phecode_250.4,404,Abnormal glucose,endocrine/metabolic,50,4984,5034,0.00993245927691696,0.6139935794542536,0.5603675762439807,0.6257881219903692,0.5673242375601926,0.5793434991974318,0.06071005947013179,0.045114913848321794,0.06348205878543481,0.03858614790937619,0.07827897802283264,0.021123540585990194,0.014407392083520177,0.021512883591043818,0.013794975286006492,0.028127941208208294
phecode_495.11,405,Chronic obstructive asthma with exacerbation,respiratory,56,5688,5744,0.00974930362116991,0.9319595137633112,0.936845740405867,0.9305316958006832,0.9149902049427365,0.9517216696805304,0.6182596434322848,0.5933924479478191,0.5820365168638755,0.49250996762872074,0.5784507547771129,0.5576306901700248,0.55216150058859,0.5831815240915418,0.38361308179942133,0.523648146654002
phecode_250.42,406,Other abnormal glucose,endocrine/metabolic,49,4984,5033,0.00973574408901251,0.6094036918138042,0.6005898876404495,0.6259093097913323,0.5769181380417335,0.5821861958266453,0.06749359473148263,0.05643472665141523,0.08108259199443099,0.043273223082353665,0.10573685168356425,0.022227981327179677,0.01838086378197776,0.027445455046552655,0.014530227752389486,0.04325452961432696
phecode_743.9,407,Osteopenia or other disorder of bone and cartilage,musculoskeletal,69,7024,7093,0.00972790074721556,0.6421131630328669,0.6708371298405467,0.6605670354702246,0.6360681744223885,0.6931996420436056,0.22149329956793365,0.16833438018406036,0.23455095038109947,0.05412796988740396,0.15462581234302636,0.10401045025217136,0.07567537158088636,0.12929184325827933,0.01729652460490166,0.07278918320256135
phecode_297,408,Suicidal ideation or attempt,mental disorders,60,6112,6172,0.00972132209980557,0.8722114965095986,0.8898249345549738,0.9249841841186737,0.8744099040139617,0.934713132635253,0.4773437514774436,0.5089156440102762,0.5002597191287,0.2725876730530128,0.5206873388291852,0.37754032282065314,0.4510930711388502,0.4516387714986408,0.1433934882338513,0.38859732519130546
phecode_204.2,409,Myeloid leukemia,neoplasms,69,7034,7103,0.00971420526538082,0.9467240749014988,0.9400942361590641,0.9396230553637435,0.8922913197124173,0.9547089646208212,0.8447854061360724,0.8659555240295792,0.8549531752999708,0.5090968361123599,0.7832048539385805,0.7725759345449812,0.8252161408549007,0.8023908121961045,0.3964526359869932,0.7655039866269003
phecode_260.1,410,Cachexia,endocrine/metabolic,68,6973,7041,0.00965771907399517,0.5817819126503484,0.6545138244572277,0.6409162603957557,0.663280419710184,0.675754483037838,0.07576671033924254,0.08392780219124618,0.0787759462706535,0.06402231768636028,0.06868800879206242,0.025585373982886878,0.02765181249479236,0.03172453000875938,0.022602876624491827,0.027933718738362267
phecode_496.3,411,Bronchiectasis,respiratory,54,5688,5742,0.00940438871473354,0.8504948689899463,0.8135275042975465,0.8713093191644528,0.7895686826066572,0.8331002239933323,0.4299877559967117,0.2993234452250846,0.4466689404404346,0.1350151767616714,0.3300359943650558,0.3274212856807993,0.1681606472558554,0.34628002964554966,0.06713591283326995,0.2414519776350479
phecode_415.21,412,Primary pulmonary hypertension,circulatory system,64,6770,6834,0.00936494000585308,0.6705742245199409,0.6731485413589365,0.6936202917282127,0.7238847858197932,0.7981628508124077,0.1709777453885591,0.11128055322849842,0.15882244629637235,0.08404261269174573,0.23635442271355583,0.07364353744049595,0.03595424898049578,0.0612611808050277,0.030699832607062556,0.10817211776938775
phecode_351,413,Other peripheral nerve disorders,neurological,69,7362,7431,0.00928542591844973,0.5241246555671983,0.5789005316878177,0.5784553886754376,0.6095478713082625,0.6475057243761401,0.08457413917186087,0.06741818530516464,0.061223640566754424,0.04080078880447956,0.08825440795993496,0.02510087741559732,0.02117209055920454,0.025496898538321554,0.01449703107310238,0.04341838140583694
phecode_150,414,Cancer of esophagus,neoplasms,64,6868,6932,0.00923254472013848,0.9113806785090274,0.939971152446127,0.9380155248980782,0.8152810133954571,0.8963035090273733,0.8565212588927081,0.8068056130535335,0.8778497410357036,0.17581032490829313,0.34950388316447695,0.7336218053585248,0.7487997920076214,0.7929521001123755,0.06815289682359242,0.28969988323512597
phecode_710.19,415,Unspecified osteomyelitis,musculoskeletal,66,7101,7167,0.00920887400586019,0.6336853468506525,0.7062957084218701,0.7348190437179455,0.6453291006374645,0.7220953551283036,0.13177773113993219,0.09557618442660122,0.13319072770114854,0.06242925937773855,0.18453854821478471,0.04778985263165698,0.03483493494791111,0.05189090863791773,0.03157997535639674,0.08521336031497931
phecode_362,416,Other retinal disorders,sense organs,66,7108,7174,0.00919988848620016,0.7904469569072833,0.8046409508705513,0.8049491823127164,0.6538838014358554,0.7742552139288211,0.4663310952182862,0.4927271829487434,0.47951989627014113,0.14256479510066547,0.26925521162615684,0.31803595462940565,0.3248989153587332,0.3425300211179763,0.045096939484865366,0.1364016325651629
phecode_531.4,417,"Peptic ulcer, site unspecified",digestive,67,7244,7311,0.00916427301326768,0.6339104167343359,0.6218606879527073,0.6883075648812811,0.5473568389255205,0.6486487803293598,0.11658502840823276,0.0859613343815627,0.14013302053963536,0.05895533197709414,0.09679422686081954,0.03661238783359736,0.027646109834583148,0.047147349678489374,0.015056077032560245,0.03804816397058932
phecode_184,418,Cancer of other female genital organs,neoplasms,28,3032,3060,0.00915032679738562,0.8492461364493027,0.885502261590652,0.863929984922729,0.7139747455710517,0.824269694685262,0.7984887897931376,0.7665042558086037,0.7435889539967502,0.2288341840487703,0.536130738826391,0.6934252875517337,0.6539645996171275,0.6103788602773483,0.09314835327775688,0.42831481326852916
phecode_184.1,419,Malignant neoplasm of ovary and other uterine adnexa,neoplasms,28,3032,3060,0.00915032679738562,0.8492461364493027,0.885502261590652,0.863929984922729,0.7067093856012062,0.8116566151526574,0.7984887897931376,0.7665042558086037,0.7435889539967502,0.23071857877905202,0.5040873956960914,0.6934252875517337,0.6539645996171275,0.6103788602773483,0.09492356409627282,0.39747418684061564
phecode_401.3,420,Other hypertensive complications,circulatory system,29,3169,3198,0.00906816760475297,0.6658611987381703,0.6457308096740273,0.6974132492113565,0.7759284963196635,0.8415730809674028,0.15607442821728537,0.12513973163266578,0.14145780527425827,0.17315190141476888,0.3189725733203994,0.05762419344985358,0.05115730363172856,0.06600303691767413,0.0756772459196367,0.2105004952263967
phecode_459.9,421,Circulatory disease NEC,circulatory system,60,6559,6619,0.00906481341592385,0.6448556910569105,0.5867083333333333,0.652604674796748,0.6404552845528455,0.6961839430894309,0.06738385482013173,0.04402531665333769,0.06905283113855527,0.053233392646736634,0.09602487777302336,0.02314358793298374,0.014225295901310542,0.022144920404958857,0.018281304412764432,0.05314404154408847
phecode_275.51,422,Hypocalcemia,endocrine/metabolic,66,7220,7286,0.00905846829536096,0.49870393687568204,0.5413094938302695,0.5407966087467473,0.563834466549148,0.586167212289096,0.04591495909208396,0.03762852952534296,0.03917574275618927,0.02768340807256466,0.04177064666278322,0.012714546981627576,0.011744907662256568,0.012640847444404696,0.011087984729192955,0.016501069339034738
phecode_555.1,423,Regional enteritis,digestive,60,6589,6649,0.00902391337043164,0.8883965604451189,0.9558882144663632,0.9093070308548306,0.7097713707637835,0.8916388467374811,0.7516731811618551,0.7870865691083871,0.7995377170585971,0.10432616530247263,0.5480551616471893,0.6188636059389273,0.7361761905132925,0.6924478555318501,0.05211207878101998,0.49044967827850683
phecode_457,424,"Encounter for long-term (current) use of anticoagulants, antithrombotics, aspirin",circulatory system,58,6384,6442,0.00900341508848183,0.5500237663123326,0.5822200976579379,0.5663431207328666,0.6084273182957394,0.6490569095151673,0.04520846768616164,0.04314773475192493,0.05537055963739792,0.0589585172004328,0.11590579810837408,0.014141897255834129,0.013612776797930314,0.01671102013655867,0.024900796781977888,0.03870908665299135
phecode_275.6,425,Hypercalcemia,endocrine/metabolic,65,7220,7285,0.00892244337680164,0.559040963653152,0.5700742885922941,0.5943750524636952,0.6381515990934273,0.6407202216066482,0.04837732163876901,0.0585971168274679,0.05339531082242696,0.05513846624720981,0.07942193931586411,0.015507986524283847,0.015995738843237545,0.01666889154449333,0.018811743181009977,0.0318772765422229
phecode_117,426,Mycoses,infectious diseases,64,7114,7178,0.00891613262747283,0.6129594813044701,0.7341131922968794,0.6768502249086309,0.7373761245431543,0.7716984115827945,0.11974491023912814,0.14427351238099037,0.13866647635617935,0.13927374054023878,0.19265764223147652,0.04466629571737803,0.05701628119354908,0.060034847869418775,0.06136644865464833,0.08986101186280725
phecode_519.1,427,Tracheostomy complications,respiratory,65,7259,7324,0.00887493173129437,0.7421955088070791,0.731979297103264,0.8488346272643794,0.8190583521162034,0.8716078136739294,0.24720385665902997,0.1834841730004668,0.2859171653056177,0.09677512403489771,0.2581727462097352,0.1227374100766369,0.06995511158372868,0.16721515073582865,0.040648981590054256,0.16878434610930473
phecode_244.1,428,Secondary hypothyroidism,endocrine/metabolic,57,6396,6453,0.00883310088331008,0.8685336740635311,0.8504264518772509,0.8679147527549546,0.6393715900023721,0.7741745918785448,0.4375610888445851,0.3918257587372747,0.42353777703777706,0.04474610873239557,0.20621876035021514,0.3223380906951334,0.262413221305263,0.3187302592227439,0.01566256310013581,0.11625743613644683
phecode_159,429,Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,neoplasms,61,6868,6929,0.00880357916005195,0.75682266518872,0.8179950964735943,0.8001521784056963,0.7338324534540741,0.7844543182971049,0.4411411136536995,0.4367852599740071,0.4842079036056092,0.10758417666298818,0.3015401068375276,0.3234467525545104,0.28892593506352343,0.31571948254682086,0.055588391467386165,0.19809455958215014
phecode_333,430,Extrapyramidal disease and abnormal movement disorders,neurological,53,5969,6022,0.0088010627698439,0.6921558409330604,0.689573174514548,0.6969390160679942,0.6223686332899063,0.6640933060363546,0.17569290529222328,0.13206032782972704,0.18802806252627471,0.058965135931409784,0.13191253387083723,0.0926111503960045,0.05679780688448663,0.09926460407573841,0.01851134215120322,0.05596694083920598
phecode_721,431,Spondylosis and allied disorders,musculoskeletal,64,7276,7340,0.00871934604904632,0.5720618299890049,0.6056594454370533,0.5965120773776801,0.6338544529961517,0.6677458424958769,0.13862854528151605,0.09510800242727792,0.1199535845034084,0.05309542779141406,0.20292013991059005,0.04637555066971989,0.026581860236360104,0.040721473577769694,0.016569620437694055,0.0845265438445097
phecode_770,432,Myalgia and myositis unspecified,symptoms,65,7410,7475,0.00869565217391304,0.8835766572608678,0.8316026663395084,0.8591444812497444,0.6754165133112502,0.7762548562548562,0.654408027736154,0.4837319864013914,0.65283873450448,0.09432214225915476,0.23247619284338508,0.5120787616981919,0.32748719654270586,0.4821441719759185,0.030323818211578497,0.1436143352562667
phecode_965.1,433,Opiates and related narcotics causing adverse effects in therapeutic use,injuries & poisonings,57,6564,6621,0.00860897145446307,0.6029581415873416,0.5900244804471622,0.6167412637374183,0.7126594381054445,0.7323971926285486,0.08987542861077853,0.043901941675476196,0.07493613253682437,0.05533001947161205,0.08877333077632008,0.029330319554267598,0.013989874009630194,0.031323343431501977,0.021723559704192978,0.03269846449266078
phecode_327.71,434,Restless legs syndrome,neurological,59,6809,6868,0.00859056493884682,0.746069505628977,0.8090704845814978,0.8059471365638767,0.6634997552618698,0.7840734214390602,0.4402782764345413,0.5842293108661667,0.5620079548933357,0.0881280976831323,0.36844869327724833,0.28393025969775715,0.42283156982817927,0.3945076806225291,0.02397499568747259,0.2761671904825093
phecode_327.7,435,Sleep related movement disorders,neurological,59,6809,6868,0.00859056493884682,0.746069505628977,0.8090704845814978,0.8059471365638767,0.6662388644150758,0.785340186000979,0.4402782764345413,0.5842293108661667,0.5620079548933357,0.08794257397106509,0.38214750559293137,0.28393025969775715,0.42283156982817927,0.3945076806225291,0.02431098951407131,0.2784911266590746
phecode_500,436,Lung disease due to external agents,respiratory,40,4623,4663,0.00857816856101222,0.6730828287197232,0.693287197231834,0.6775173010380623,0.6138948961937716,0.6990614186851212,0.38240384146024053,0.34759895427113907,0.3614198073319319,0.04367247002737289,0.18700902743064962,0.24471302118674987,0.16940724371084803,0.21363092451182264,0.014660861813635986,0.08749080473206104
phecode_599.4,437,Urinary incontinence,genitourinary,61,7133,7194,0.00847928829580205,0.5833175072573863,0.5445115168615535,0.5722781410239018,0.6593911934669958,0.6946770123986,0.05219869026481722,0.028791708244908624,0.04361487821054477,0.06992530162438629,0.11033166695013383,0.015064946262459663,0.01061631555356241,0.013176961355673917,0.02154520832629905,0.04755848194166856
phecode_597.2,438,Urinary complications NEC,genitourinary,62,7255,7317,0.008473418067514,0.5329355905679838,0.5602277981292456,0.5493949390048725,0.6467297364583704,0.675305864779315,0.03971742675033785,0.036890108927057935,0.03078356980352276,0.0658507900276806,0.05565198691604477,0.011614187857735691,0.011226590225743528,0.010450186305464638,0.024808845083710358,0.017857401009078525
phecode_335,439,Multiple sclerosis,neurological,51,5969,6020,0.00847176079734219,0.9257138255379461,0.9300579822187862,0.9036966885710604,0.715572735472233,0.8761435382038397,0.8696968823330009,0.8184876456139063,0.8680722924873868,0.0827157633269461,0.6696804625498305,0.7969290617753528,0.7940966344326129,0.764719501543131,0.03977820782106015,0.6116599268255786
phecode_300.9,440,Posttraumatic stress disorder,mental disorders,52,6112,6164,0.00843608046722907,0.8535805980668547,0.8389133608538059,0.8473998187676198,0.7591018928715263,0.8298492247281515,0.546219591366875,0.5407465577494291,0.62869036034227,0.18864771275934064,0.3699936211947524,0.40999574825449375,0.41847305749569635,0.5259968468255523,0.07910063042430625,0.2596679816906764
phecode_327.4,441,Insomnia,neurological,57,6809,6866,0.00830177687154092,0.561936806926933,0.5896941617297079,0.591391969213631,0.7033054838219657,0.7491741353992607,0.060948822544674014,0.048225239859026256,0.045351019608389276,0.07400340067370963,0.13636908143224052,0.01638468792244946,0.018571338822792844,0.014748549791841125,0.022817315544164964,0.05395299675507795
phecode_282,442,Hereditary hemolytic anemias,hematopoietic,40,4800,4840,0.00826446280991735,0.9017885416666667,0.8322770833333334,0.8966552083333333,0.6645072916666667,0.7982552083333334,0.7560840648882444,0.770725557830821,0.7647447190752145,0.05454223729293006,0.26246532425759445,0.6080002802304122,0.6444688184994265,0.6204113744745272,0.018166822663583868,0.17692197919306135
phecode_260.2,443,severe protein-calorie malnutrition,endocrine/metabolic,58,6973,7031,0.00824918219314464,0.6103932834271135,0.6429926920680755,0.6924428666079923,0.7196117599359196,0.7592021597460519,0.12418816347784162,0.0789769723312132,0.10880998110966683,0.07482965207398229,0.13877980516843955,0.0574569524042898,0.03346470285902016,0.03755009503426652,0.02318724566201514,0.050458134460208845
phecode_457.3,444,Encounter for long-term (current) use of aspirin,circulatory system,53,6384,6437,0.00823364921547304,0.5275584795321637,0.5828558665181472,0.5848069247192054,0.5663475819177574,0.6265316067947647,0.03581678172685483,0.0405092082664473,0.05540745178467157,0.049508759201427416,0.12326331736051488,0.011051530690821678,0.013224225413074435,0.01716279798362196,0.014888511746778774,0.040340738065151635
phecode_292.4,445,Altered mental status,mental disorders,55,6630,6685,0.00822737471952131,0.5518912949795303,0.5771881060116354,0.6205661495367377,0.645725059254471,0.6748976513682396,0.042087986196253944,0.039004891695071736,0.04009115282343485,0.0518201927085888,0.04744759686362261,0.0129579775726509,0.01244691070243702,0.01367316422814302,0.01674073889911895,0.017656152392414803
